case_id,keydate,Target90Days,TargetAmount90Days,OriginalCapitalOfCaseInvoices,IndustryCode,ClientName,NumberOfUnsuccessfullyClosedCustomerCasesLast36Months,AmountOfAmountOfCustomerPaymentsOnAllCasesBlevelase,AmountOfCustomerOpenCases,NumberOfTelephonesCI,RatioOfCustomersAtAddressWithSuccessfullyClosedCasesLast36Months,AgeOfDebt,NumberOfCustomerIncomingCallDatesTee,CustomerAge,NumberOfCustomerPaymentsInLast12Months,LastOriginalClosingCodeOfCustomer,NumberOfSuccessfullyClosedCasesInLast24Months,AmountOfCase
27137,2017-08-27 00:00:00.0,0.0,0.0,477.53,K6622,28,1.0,,0.0,2.0,0.55,69.0,0.0,55.0,,3,,574.84
27138,2017-09-08 00:00:00.0,0.0,0.0,194.43,K6622,4,1.0,,0.0,3.0,0.0,104.0,0.0,27.0,,1,,194.43
27139,2017-07-16 00:00:00.0,0.0,0.0,413.07,K6619,32,,,1260.65,2.0,,4.0,0.0,43.0,,4,,413.07
27140,2017-08-25 00:00:00.0,0.0,0.0,185.46,K6512,9,2.0,215.48,0.0,3.0,0.0,146.0,0.0,29.0,0.0,1,0.0,210.88
27141,2017-03-27 00:00:00.0,0.0,0.0,121.86,K6512,13,,,281.68,1.0,0.45,194.0,0.0,41.0,,4,,129.86
27142,2017-02-17 00:00:00.0,0.0,0.0,462.0,K6512,11,4.0,132.79,0.0,4.0,0.4,93.0,1.0,35.0,0.0,56,,477.0
27143,2017-05-25 00:00:00.0,0.0,0.0,127.85,K6512,2,2.0,,0.0,1.0,,108.0,0.0,57.0,,1,,189.12
27144,2017-02-23 00:00:00.0,0.0,0.0,171.68,K6622,58,1.0,,1698.78,1.0,0.0,13.0,0.0,32.0,,1,,221.68
27145,2017-07-15 00:00:00.0,0.0,0.0,150.93,K6622,1,,394.59,0.0,1.0,,70.0,2.0,22.0,2.0,7,1.0,151.43
27146,2017-09-09 00:00:00.0,0.0,0.0,277.2,K6512,11,,,166.46,1.0,0.2,64.0,0.0,63.0,,4,,292.2
27147,2017-02-02 00:00:00.0,0.0,0.0,228.71,K6512,6,1.0,,0.0,4.0,0.0,4.0,0.0,24.0,,1,,579.17
27148,2017-07-21 00:00:00.0,0.0,0.0,538.2,K6622,7,,19.26,189.24,3.0,0.33,10.0,0.0,38.0,1.0,4,,588.2
27149,2017-09-22 00:00:00.0,0.0,0.0,0.0,K6512,6,,72.46,0.0,4.0,0.16,4.0,2.0,44.0,1.0,7,1.0,723.18
27150,2017-04-22 00:00:00.0,0.0,0.0,221.19,K6622,22,,4.06,0.0,1.0,0.5,73.0,0.0,25.0,2.0,7,1.0,271.19
27151,2017-01-20 00:00:00.0,0.0,0.0,115.56,K6512,9,2.0,,828.99,6.0,0.33,141.0,0.0,39.0,,1,,259.85
27152,2017-02-06 00:00:00.0,0.0,0.0,362.11,K6622,12,,,563.26,1.0,,27.0,0.0,42.0,,4,,547.77
27153,2017-03-11 00:00:00.0,0.0,0.0,307.52,K6512,10,,,61.46,3.0,0.66,435.0,0.0,56.0,,4,,336.27
27154,2017-08-26 00:00:00.0,1.0,484.33,423.33,K6512,2,2.0,168.8,0.0,4.0,,109.0,2.0,36.0,0.0,1,0.0,499.68
27155,2017-03-17 00:00:00.0,0.0,0.0,226.0,K6512,11,,,114.96,4.0,0.71,73.0,0.0,26.0,,4,,241.0
27156,2017-06-23 00:00:00.0,0.0,0.0,1174.11,K6512,6,0.0,,0.0,3.0,0.16,4.0,0.0,36.0,,1,,1262.11
27157,2017-01-28 00:00:00.0,1.0,315.43,295.36,K6512,10,,,134.02,2.0,0.33,180.0,0.0,28.0,,4,,315.49
27158,2017-02-23 00:00:00.0,0.0,0.0,642.9,K6622,12,,802.73,0.0,1.0,0.0,112.0,0.0,20.0,1.0,8,1.0,692.9
27159,2017-01-01 00:00:00.0,0.0,0.0,892.44,K6512,10,,,270.23,1.0,0.0,159.0,0.0,25.0,,4,,923.33
27160,2017-07-21 00:00:00.0,0.0,0.0,151.31,K6622,57,,,649.25,2.0,1.0,10.0,0.0,62.0,,4,,201.31
27161,2017-04-06 00:00:00.0,0.0,0.0,239.58,K6512,54,1.0,,0.0,2.0,,80.0,0.0,31.0,,1,,239.58
27162,2017-07-21 00:00:00.0,0.0,0.0,328.1,K6622,7,1.0,,0.0,3.0,0.2,10.0,0.0,28.0,,1,,378.1
27163,2017-07-13 00:00:00.0,0.0,0.0,0.0,K6512,6,,249.62,0.0,1.0,0.0,4.0,0.0,45.0,1.0,6,1.0,450.69
27164,2017-04-07 00:00:00.0,0.0,0.0,194.0,K6512,26,,81.45,281.28,1.0,0.45,144.0,0.0,29.0,1.0,4,,194.22
27165,2017-04-25 00:00:00.0,0.0,0.0,228.25,K6622,119,1.0,,0.0,2.0,0.0,25.0,0.0,74.0,,1,,228.25
27166,2017-02-23 00:00:00.0,0.0,0.0,343.64,K6622,7,1.0,,0.0,4.0,,13.0,0.0,28.0,,3,,393.64
27167,2017-01-27 00:00:00.0,0.0,0.0,642.33,K6622,37,2.0,,701.56,7.0,0.0,70.0,0.0,44.0,,14,,770.79
27168,2017-05-13 00:00:00.0,0.0,0.0,451.68,K6512,11,2.0,,0.0,6.0,0.47,46.0,0.0,,,1,,466.68
27169,2017-01-09 00:00:00.0,0.0,0.0,154.2,K6619,32,,907.02,0.0,2.0,,4.0,1.0,,1.0,7,1.0,154.2
27170,2017-07-27 00:00:00.0,0.0,0.0,115.05,K6512,13,2.0,,0.0,4.0,0.31,364.0,1.0,47.0,,1,,123.05
27171,2017-04-17 00:00:00.0,0.0,0.0,995.12,K6419,25,6.0,,0.0,6.0,0.0,5.0,0.0,45.0,,1,,996.86
27172,2017-07-08 00:00:00.0,0.0,0.0,264.76,K6512,10,1.0,,0.0,2.0,,188.0,0.0,60.0,,1,,285.13
27173,2017-01-16 00:00:00.0,0.0,0.0,722.0,K6622,15,4.0,21.99,0.0,3.0,,102.0,0.0,25.0,0.0,1,,734.23
27174,2017-06-23 00:00:00.0,0.0,0.0,0.0,K6512,6,1.0,,0.0,2.0,0.25,4.0,0.0,29.0,,1,,1723.99
27175,2017-03-27 00:00:00.0,1.0,1047.2,1047.2,K6512,39,,,599.67,2.0,0.0,146.0,0.0,41.0,,4,,1047.2
27176,2017-08-07 00:00:00.0,0.0,0.0,85.29,K6622,73,2.0,,1072.22,5.0,0.0,119.0,0.0,61.0,,11,,85.71
27177,2017-02-06 00:00:00.0,0.0,0.0,188.68,K6622,4,1.0,,0.0,2.0,0.2,27.0,0.0,52.0,,1,,238.68
27178,2017-03-02 00:00:00.0,1.0,700.0,700.0,K6512,101,,129.55,0.0,4.0,0.33,139.0,0.0,,0.0,5,,700.0
27179,2017-06-26 00:00:00.0,1.0,67.65,67.65,K6512,39,1.0,,0.0,2.0,0.0,176.0,0.0,,,1,,67.65
27180,2017-07-13 00:00:00.0,0.0,0.0,38.52,K6512,9,1.0,58.52,432.24,4.0,,103.0,2.0,30.0,1.0,1,,25.06
27181,2017-04-22 00:00:00.0,0.0,0.0,290.43,K6512,10,,182.37,0.0,1.0,0.0,142.0,0.0,39.0,2.0,8,2.0,343.7
27182,2017-07-22 00:00:00.0,1.0,152.72,700.82,K6512,2,,,99.9,3.0,0.5,171.0,0.0,35.0,,4,,777.93
27183,2017-05-25 00:00:00.0,0.0,0.0,27.45,K6622,12,,569.9,17.8,1.0,0.43,79.0,2.0,29.0,0.0,44,,235.06
27184,2017-06-22 00:00:00.0,0.0,0.0,178.88,K6622,7,1.0,,15.67,2.0,1.0,72.0,0.0,29.0,,1,,228.88
27185,2017-06-01 00:00:00.0,0.0,0.0,1064.05,K6622,37,2.0,,0.0,5.0,,73.0,0.0,47.0,,1,,1276.85
27186,2017-03-25 00:00:00.0,0.0,0.0,138.94,K6622,7,1.0,217.21,965.42,4.0,,78.0,0.0,58.0,1.0,8,2.0,188.94
27187,2017-02-06 00:00:00.0,0.0,0.0,221.33,K6622,12,1.0,,580.82,2.0,0.16,133.0,1.0,50.0,,9,,271.33
27188,2017-03-27 00:00:00.0,0.0,0.0,108.32,K6512,39,,,211.88,1.0,0.0,146.0,0.0,,,4,,108.32
27189,2017-03-25 00:00:00.0,0.0,0.0,682.39,K6622,12,1.0,,0.0,1.0,0.0,12.0,0.0,35.0,,1,,782.39
27190,2017-07-01 00:00:00.0,0.0,0.0,67.6,K6512,6,,226.24,40.0,2.0,,4.0,0.0,31.0,2.0,4,,128.6
27191,2017-06-24 00:00:00.0,0.0,0.0,237.86,K6512,5,2.0,1774.75,160.38,5.0,,296.0,2.0,47.0,0.0,1,0.0,258.63
27192,2017-08-20 00:00:00.0,0.0,0.0,453.0,K6622,12,,,1344.94,2.0,,10.0,0.0,44.0,,4,,503.0
27193,2017-07-01 00:00:00.0,0.0,0.0,922.6,K6622,8,,,0.0,3.0,,62.0,0.0,70.0,,5,,956.86
27194,2017-02-12 00:00:00.0,1.0,143.68,143.68,K6512,149,1.0,2368.43,0.0,4.0,0.16,226.0,6.0,32.0,7.0,7,2.0,143.68
27195,2017-02-23 00:00:00.0,0.0,0.0,228.65,K6622,12,,,1691.77,5.0,0.0,13.0,1.0,34.0,,4,,278.65
27196,2017-02-24 00:00:00.0,0.0,0.0,781.87,K6622,37,1.0,1000.0,0.0,10.0,,66.0,3.0,61.0,0.0,23,,938.23
27197,2017-03-02 00:00:00.0,0.0,0.0,881.6,K6622,8,1.0,,0.0,5.0,0.0,70.0,0.0,65.0,,11,,912.1
27198,2017-06-12 00:00:00.0,0.0,0.0,453.21,K6512,2,4.0,184.24,83.14,4.0,0.13,105.0,0.0,31.0,0.0,1,,530.42
27199,2017-09-09 00:00:00.0,0.0,0.0,329.52,K6512,33,,138.93,750.0,2.0,,145.0,6.0,28.0,2.0,4,,329.52
27200,2017-03-30 00:00:00.0,0.0,0.0,312.79,K6512,9,2.0,853.57,298.0,2.0,0.6,119.0,0.0,23.0,5.0,1,1.0,345.44
27201,2017-01-23 00:00:00.0,0.0,0.0,35.33,K6512,33,1.0,,782.25,5.0,1.0,50.0,0.0,52.0,,11,,35.33
27202,2017-09-18 00:00:00.0,0.0,0.0,528.84,K6622,4,1.0,,0.0,2.0,,8.0,0.0,42.0,,1,,578.84
27203,2017-07-13 00:00:00.0,1.0,81.5,56.35,K6512,9,,22.5,0.0,2.0,,134.0,0.0,28.0,0.0,6,1.0,81.5
27204,2017-02-04 00:00:00.0,1.0,1471.99,1471.99,K6512,10,1.0,758.19,0.0,4.0,0.5,325.0,2.0,57.0,1.0,8,1.0,1499.99
27205,2017-01-13 00:00:00.0,0.0,0.0,330.55,K6512,6,1.0,492.0,0.0,6.0,,4.0,2.0,45.0,0.0,1,,406.55
27206,2017-01-13 00:00:00.0,0.0,0.0,80.83,K6512,2,,,76.99,3.0,,102.0,0.0,28.0,,4,,142.29
27207,2017-02-17 00:00:00.0,1.0,279.0,264.0,K6512,11,3.0,,366.82,4.0,0.0,93.0,0.0,29.0,,1,,279.0
27208,2017-09-18 00:00:00.0,0.0,0.0,730.08,K6622,12,1.0,,1161.94,1.0,1.0,75.0,1.0,25.0,,1,,830.08
27209,2017-04-13 00:00:00.0,0.0,0.0,270.92,K6512,11,1.0,,0.0,2.0,0.33,56.0,0.0,32.0,,1,,285.92
27210,2017-07-21 00:00:00.0,0.0,0.0,950.24,K6622,12,2.0,61.92,1265.77,8.0,,10.0,1.0,32.0,0.0,1,,1000.24
27211,2017-01-23 00:00:00.0,0.0,0.0,258.98,K6512,39,,,262.39,2.0,,151.0,0.0,23.0,,4,,258.98
27212,2017-03-12 00:00:00.0,0.0,0.0,1749.87,K6512,34,4.0,,0.0,2.0,0.08,145.0,0.0,28.0,,3,,1749.87
27213,2017-08-20 00:00:00.0,0.0,0.0,149.91,K6512,5,3.0,268.75,0.0,6.0,,231.0,1.0,47.0,1.0,7,1.0,170.29
27214,2017-02-06 00:00:00.0,0.0,0.0,337.27,K6622,4,,,1301.47,2.0,0.0,27.0,0.0,32.0,,4,,387.27
27215,2017-05-13 00:00:00.0,0.0,0.0,222.6,K6622,15,1.0,,1722.23,6.0,0.5,4.0,0.0,45.0,,22,,234.53
27216,2017-04-09 00:00:00.0,1.0,563.81,563.47,K6419,51,1.0,,40.44,1.0,0.75,5.0,0.0,24.0,,3,,563.81
27217,2017-06-01 00:00:00.0,0.0,0.0,142.5,K6419,38,,50.0,508.3,4.0,,4.0,1.0,53.0,1.0,4,,193.39
27218,2017-08-27 00:00:00.0,1.0,100.0,2757.6,K6622,28,2.0,385.85,300.0,6.0,0.5,69.0,2.0,78.0,0.0,1,,3320.47
27219,2017-02-03 00:00:00.0,0.0,0.0,1844.61,K6512,2,2.0,705.08,1362.16,5.0,0.5,88.0,0.0,45.0,0.0,3,,1938.6
27220,2017-02-23 00:00:00.0,0.0,0.0,438.54,K6622,21,1.0,,0.0,3.0,0.14,13.0,0.0,34.0,,1,,488.54
27221,2017-04-06 00:00:00.0,0.0,0.0,0.0,K6512,6,1.0,129.53,100.37,3.0,,10.0,2.0,59.0,1.0,7,1.0,171.09
27222,2017-05-05 00:00:00.0,0.0,0.0,58.55,K6512,27,1.0,,0.0,2.0,0.0,4.0,0.0,33.0,,1,,58.55
27223,2017-04-06 00:00:00.0,0.0,0.0,89.7,K6512,6,2.0,,0.0,2.0,1.0,10.0,0.0,58.0,,3,,150.7
27224,2017-04-22 00:00:00.0,0.0,0.0,192.78,K6622,12,3.0,1.5,557.04,7.0,,12.0,0.0,36.0,0.0,1,,242.78
27225,2017-03-31 00:00:00.0,0.0,0.0,430.55,K6512,11,,,113.31,4.0,0.14,93.0,0.0,47.0,,4,,445.55
27226,2017-06-12 00:00:00.0,0.0,0.0,129.34,K6619,16,1.0,,0.0,1.0,0.0,4.0,0.0,88.0,,1,,129.34
27227,2017-01-07 00:00:00.0,1.0,124.58,124.58,K6512,10,,94.93,0.0,2.0,,126.0,0.0,35.0,0.0,6,0.0,144.62
27228,2017-06-23 00:00:00.0,0.0,0.0,17.19,K6512,6,1.0,592.5,148.48,4.0,,24.0,4.0,47.0,2.0,3,0.0,619.15
27229,2017-06-16 00:00:00.0,0.0,0.0,536.79,K6512,3,1.0,42.3,0.0,1.0,0.37,78.0,0.0,50.0,0.0,1,1.0,544.79
27230,2017-09-18 00:00:00.0,0.0,0.0,28.0,K6622,12,2.0,,167.09,1.0,0.22,75.0,0.0,27.0,,9,,78.0
27231,2017-01-13 00:00:00.0,0.0,0.0,158.15,K6512,2,,,2578.32,3.0,0.25,109.0,0.0,34.0,,4,,219.67
27232,2017-01-21 00:00:00.0,0.0,0.0,279.83,K6512,5,1.0,,0.0,2.0,,142.0,0.0,41.0,,1,,300.34
27233,2017-04-14 00:00:00.0,0.0,0.0,544.8,K6622,15,7.0,8.99,0.0,7.0,0.25,6.0,0.0,25.0,0.0,3,,557.23
27234,2017-01-28 00:00:00.0,0.0,0.0,74.0,K6512,33,1.0,,0.0,1.0,,72.0,0.0,,,1,,74.0
27235,2017-06-29 00:00:00.0,0.0,0.0,120.4,K6499,23,1.0,100.0,0.0,2.0,0.25,556.0,0.0,34.0,2.0,17,,120.4
27236,2017-04-06 00:00:00.0,0.0,0.0,194.36,K6512,2,1.0,,0.0,2.0,0.27,108.0,0.0,87.0,,1,,255.56
27237,2017-01-26 00:00:00.0,0.0,0.0,116.33,K6512,33,2.0,41.9,0.0,3.0,,209.0,1.0,,0.0,1,0.0,116.33
27238,2017-06-26 00:00:00.0,1.0,256.83,256.83,K6512,10,1.0,142.0,317.0,5.0,0.26,145.0,2.0,57.0,0.0,1,,276.86
27239,2017-03-25 00:00:00.0,0.0,0.0,706.69,K6622,12,6.0,,0.0,8.0,,12.0,1.0,51.0,,1,,1196.4
27240,2017-06-24 00:00:00.0,1.0,2740.67,2740.67,K6512,2,,1646.16,0.0,3.0,0.66,110.0,0.0,67.0,1.0,8,2.0,2829.38
27241,2017-04-13 00:00:00.0,0.0,0.0,1016.2,K6512,2,,,365.21,1.0,,108.0,0.0,26.0,,4,,1108.18
27242,2017-08-20 00:00:00.0,1.0,252.43,252.43,K6512,10,,,548.23,1.0,,111.0,0.0,49.0,,4,,272.48
27243,2017-09-18 00:00:00.0,0.0,0.0,532.71,K6622,12,,283.43,1075.25,4.0,,8.0,0.0,38.0,1.0,6,1.0,632.71
27244,2017-08-03 00:00:00.0,0.0,0.0,349.68,K6512,2,,,377.83,1.0,0.2,52.0,0.0,29.0,,4,,411.9
27245,2017-09-14 00:00:00.0,0.0,0.0,728.51,K6512,114,1.0,2207.18,0.0,2.0,,817.0,0.0,37.0,8.0,11,1.0,728.51
27246,2017-02-06 00:00:00.0,0.0,0.0,336.36,K6622,12,,82.22,0.0,3.0,1.0,27.0,0.0,48.0,0.0,5,0.0,386.36
27247,2017-02-25 00:00:00.0,1.0,107.31,87.25,K6512,10,,,214.41,3.0,1.0,133.0,0.0,65.0,,4,,107.31
27248,2017-07-21 00:00:00.0,0.0,0.0,712.78,K6512,6,1.0,,0.0,2.0,0.32,4.0,0.0,42.0,,3,,788.78
27249,2017-01-16 00:00:00.0,0.0,0.0,674.85,K6622,111,4.0,1482.59,3700.2,2.0,,122.0,1.0,46.0,7.0,1,0.0,674.85
27250,2017-04-07 00:00:00.0,0.0,0.0,361.35,K6622,17,1.0,299.1,0.0,5.0,,93.0,1.0,32.0,0.0,11,0.0,416.35
27251,2017-04-13 00:00:00.0,0.0,0.0,504.32,K6622,74,1.0,,0.0,2.0,0.0,128.0,0.0,39.0,,1,,506.61
27252,2017-06-11 00:00:00.0,0.0,0.0,172.96,K6512,10,,24.08,0.0,2.0,,130.0,0.0,,1.0,6,1.0,193.15
27253,2017-04-07 00:00:00.0,0.0,0.0,241.62,K6512,10,1.0,100.0,0.0,1.0,0.6,256.0,1.0,77.0,0.0,1,,262.13
27254,2017-09-10 00:00:00.0,0.0,0.0,709.35,K6419,40,2.0,51.92,551.96,5.0,0.37,5.0,0.0,25.0,0.0,1,,711.13
27255,2017-08-20 00:00:00.0,0.0,0.0,150.03,K6622,7,0.0,392.0,0.0,3.0,1.0,130.0,3.0,39.0,1.0,12,1.0,200.03
27256,2017-07-21 00:00:00.0,0.0,0.0,752.29,K6622,22,2.0,625.72,1770.19,4.0,0.0,10.0,1.0,39.0,5.0,9,1.0,802.29
27257,2017-07-21 00:00:00.0,0.0,0.0,502.18,K6622,12,2.0,227.32,794.35,2.0,0.0,10.0,1.0,50.0,0.0,9,,552.18
27258,2017-07-31 00:00:00.0,0.0,0.0,77.18,K6512,39,0.0,213.36,265.68,7.0,0.0,153.0,3.0,67.0,0.0,3,,77.18
27259,2017-05-26 00:00:00.0,0.0,0.0,84.84,K6512,33,1.0,,42.61,0.0,0.5,50.0,0.0,45.0,,1,,84.84
27260,2017-08-24 00:00:00.0,0.0,0.0,244.24,K6622,24,1.0,800.0,1460.98,2.0,0.0,97.0,0.0,47.0,0.0,1,0.0,259.48
27261,2017-08-10 00:00:00.0,0.0,0.0,77.92,K6622,24,,,283.89,2.0,,70.0,0.0,36.0,,18,,93.16
27262,2017-07-03 00:00:00.0,0.0,0.0,450.0,K6622,15,0.0,,491.09,3.0,,4.0,0.0,38.0,,1,,461.52
27263,2017-06-26 00:00:00.0,0.0,0.0,1281.3,K6512,39,1.0,,0.0,1.0,1.0,176.0,0.0,,,1,,1281.3
27264,2017-02-06 00:00:00.0,0.0,0.0,17.99,K6622,7,2.0,,1323.0,5.0,,89.0,0.0,41.0,,1,,67.99
27265,2017-08-03 00:00:00.0,1.0,484.46,569.87,K6512,2,1.0,1240.72,1321.53,8.0,,107.0,8.0,31.0,4.0,7,2.0,646.38
27266,2017-02-17 00:00:00.0,0.0,0.0,86.3,K6512,13,,169.0,0.0,2.0,0.5,719.0,0.0,48.0,0.0,6,0.0,94.3
27267,2017-04-06 00:00:00.0,1.0,269.5,223.5,K6512,6,,1122.73,0.0,3.0,0.0,10.0,4.0,72.0,2.0,8,1.0,284.5
27268,2017-03-25 00:00:00.0,1.0,500.0,1214.87,K6622,7,,17.22,0.0,1.0,1.0,12.0,0.0,35.0,0.0,18,0.0,1264.87
27269,2017-09-18 00:00:00.0,0.0,0.0,216.39,K6622,58,1.0,,0.0,1.0,0.5,8.0,0.0,42.0,,1,,266.39
27270,2017-09-18 00:00:00.0,0.0,0.0,815.23,K6622,12,3.0,728.35,257.45,2.0,,8.0,3.0,69.0,2.0,1,1.0,865.23
27271,2017-09-17 00:00:00.0,0.0,0.0,127.39,K6512,5,,,6.32,2.0,0.15,169.0,0.0,66.0,,4,,147.63
27272,2017-03-30 00:00:00.0,1.0,233.89,233.89,K6512,9,1.0,147.99,0.0,3.0,0.5,150.0,2.0,,1.0,6,1.0,259.23
27273,2017-08-12 00:00:00.0,0.0,0.0,172.44,K6512,11,,77.7,112.5,3.0,0.0,57.0,0.0,,1.0,4,,187.44
27274,2017-06-11 00:00:00.0,0.0,0.0,3776.69,K6512,88,1.0,7.8,0.0,3.0,,370.0,0.0,25.0,1.0,1,,3776.69
27275,2017-09-18 00:00:00.0,0.0,0.0,183.47,K6622,21,1.0,586.4,0.0,1.0,0.0,8.0,0.0,65.0,3.0,1,1.0,233.47
27276,2017-07-15 00:00:00.0,0.0,0.0,281.91,K6622,55,,,311.66,3.0,0.0,102.0,0.0,40.0,,4,,281.91
27277,2017-03-09 00:00:00.0,1.0,75.0,75.0,K6619,30,,39.64,0.0,3.0,,4.0,0.0,23.0,0.0,7,0.0,75.0
27278,2017-04-22 00:00:00.0,0.0,0.0,555.91,K6622,7,1.0,,0.0,3.0,0.15,12.0,0.0,49.0,,1,,605.91
27279,2017-06-22 00:00:00.0,0.0,0.0,443.47,K6512,27,3.0,,0.0,3.0,0.0,4.0,0.0,49.0,,17,,443.47
27280,2017-04-24 00:00:00.0,0.0,0.0,1469.31,K6512,19,,196.17,0.0,1.0,0.33,98.0,1.0,31.0,0.0,7,1.0,1557.31
27281,2017-07-21 00:00:00.0,0.0,0.0,0.0,K6512,6,6.0,2104.98,4374.5,8.0,0.0,4.0,2.0,30.0,1.0,1,,698.37
27282,2017-04-06 00:00:00.0,0.0,0.0,90.39,K6512,6,5.0,,0.0,3.0,0.33,10.0,0.0,49.0,,1,,151.39
27283,2017-05-05 00:00:00.0,0.0,0.0,648.0,K6512,76,,,1485.78,2.0,0.0,94.0,0.0,43.0,,4,,663.0
27284,2017-03-23 00:00:00.0,0.0,0.0,65.9,K6512,6,,,932.75,3.0,0.5,4.0,0.0,36.0,,4,,126.9
27285,2017-08-12 00:00:00.0,0.0,0.0,80.52,K6512,3,2.0,99.8,744.33,9.0,0.33,74.0,0.0,37.0,2.0,7,1.0,88.52
27286,2017-02-18 00:00:00.0,1.0,601.89,483.82,K6419,38,,,15413.31,1.0,,4.0,0.0,40.0,,4,,601.89
27287,2017-09-18 00:00:00.0,0.0,0.0,126.71,K6512,10,,,109.36,1.0,0.75,126.0,0.0,41.0,,4,,146.9
27288,2017-03-31 00:00:00.0,0.0,0.0,396.0,K6512,11,,,97.1,1.0,,24.0,0.0,25.0,,4,,411.0
27289,2017-03-17 00:00:00.0,1.0,408.07,739.93,K6512,10,,555.27,0.0,3.0,,167.0,0.0,51.0,1.0,8,1.0,768.7
27290,2017-08-20 00:00:00.0,0.0,0.0,229.74,K6622,12,4.0,,169.0,6.0,,10.0,0.0,66.0,,1,,279.74
27291,2017-04-22 00:00:00.0,1.0,204.68,204.68,K6512,26,1.0,160.27,0.0,2.0,,152.0,1.0,,0.0,1,,204.7
27292,2017-06-24 00:00:00.0,0.0,0.0,269.09,K6512,2,,,822.4,5.0,0.0,110.0,1.0,54.0,,4,,346.02
27293,2017-08-12 00:00:00.0,0.0,0.0,757.69,K6512,2,1.0,,0.0,2.0,1.0,102.0,0.0,85.0,,1,,820.73
27294,2017-03-23 00:00:00.0,0.0,0.0,1963.83,K6512,2,1.0,,17886.16,5.0,0.11,59.0,0.0,45.0,,1,,2040.09
27295,2017-07-20 00:00:00.0,0.0,0.0,42.73,K6512,39,1.0,,0.0,2.0,,141.0,0.0,,,1,,42.73
27296,2017-08-20 00:00:00.0,0.0,0.0,428.97,K6512,10,0.0,,183.41,5.0,,126.0,0.0,27.0,,1,,457.79
27297,2017-09-18 00:00:00.0,0.0,0.0,803.87,K6622,4,1.0,,0.0,5.0,,8.0,0.0,45.0,,3,,853.87
27298,2017-02-06 00:00:00.0,0.0,0.0,565.58,K6622,12,3.0,,0.0,2.0,0.0,27.0,0.0,23.0,,1,,665.58
27299,2017-04-22 00:00:00.0,1.0,271.52,171.52,K6622,12,1.0,,0.0,2.0,,75.0,0.0,75.0,,1,,271.52
27300,2017-08-20 00:00:00.0,0.0,0.0,1302.56,K6622,22,,131.51,0.0,2.0,0.33,73.0,1.0,31.0,1.0,44,,1352.56
27301,2017-06-01 00:00:00.0,1.0,382.86,382.86,K6512,10,,,402.34,2.0,,92.0,1.0,44.0,,4,,411.01
27302,2017-03-20 00:00:00.0,0.0,0.0,260.48,K6512,49,,0.0,0.0,1.0,,78.0,0.0,,1.0,12,1.0,260.48
27303,2017-07-31 00:00:00.0,0.0,0.0,289.96,K6512,6,1.0,,0.0,2.0,0.0,4.0,0.0,34.0,,13,,365.96
27304,2017-09-18 00:00:00.0,0.0,0.0,628.23,K6622,63,1.0,295.32,196.86,2.0,0.5,8.0,1.0,36.0,3.0,3,,678.23
27305,2017-02-23 00:00:00.0,0.0,0.0,170.6,K6622,22,2.0,72.31,1059.72,4.0,0.0,13.0,0.0,46.0,0.0,1,,220.6
27306,2017-09-18 00:00:00.0,0.0,0.0,27.84,K6622,4,,,401.43,1.0,,73.0,0.0,44.0,,4,,77.84
27307,2017-06-23 00:00:00.0,0.0,0.0,169.49,K6512,6,,92.45,0.0,2.0,,4.0,0.0,47.0,0.0,6,1.0,230.49
27308,2017-03-25 00:00:00.0,1.0,14.6,308.55,K6419,36,,244.28,1154.04,3.0,0.0,5.0,1.0,41.0,4.0,4,,289.77
27309,2017-01-07 00:00:00.0,1.0,105.06,150.06,K6622,17,,,876.74,2.0,0.33,90.0,0.0,,,29,,205.06
27310,2017-06-22 00:00:00.0,0.0,0.0,493.89,K6622,7,5.0,216.28,0.0,4.0,,12.0,3.0,39.0,0.0,1,0.0,543.89
27311,2017-03-23 00:00:00.0,0.0,0.0,326.74,K6512,2,2.0,2.0,0.0,3.0,,101.0,0.0,35.0,0.0,1,,403.94
27312,2017-02-04 00:00:00.0,0.0,0.0,48.0,K6512,11,,99.55,109.77,3.0,,3.0,0.0,,1.0,6,1.0,63.0
27313,2017-05-05 00:00:00.0,1.0,518.7,518.7,K6512,19,1.0,,0.0,2.0,0.0,60.0,0.0,47.0,,1,,594.7
27314,2017-05-25 00:00:00.0,0.0,0.0,322.22,K6619,18,1.0,,0.0,3.0,,4.0,0.0,37.0,,1,,322.22
27315,2017-05-05 00:00:00.0,0.0,0.0,159.0,K6512,3,2.0,,0.0,3.0,,372.0,0.0,46.0,,1,,167.0
27316,2017-02-17 00:00:00.0,0.0,0.0,117.32,K6512,3,,,1053.05,1.0,0.5,480.0,0.0,47.0,,4,,125.32
27317,2017-06-15 00:00:00.0,0.0,0.0,822.06,K6419,25,1.0,,0.0,1.0,0.0,7.0,2.0,40.0,,11,,823.56
27318,2017-04-22 00:00:00.0,0.0,0.0,1987.55,K6622,12,0.0,,0.0,3.0,,12.0,0.0,34.0,,3,,2037.55
27319,2017-06-22 00:00:00.0,0.0,0.0,263.16,K6622,21,1.0,,317.4,5.0,0.0,12.0,0.0,43.0,,1,,313.16
27320,2017-08-20 00:00:00.0,0.0,0.0,618.56,K6622,12,1.0,,2735.51,2.0,0.5,10.0,1.0,40.0,,9,,668.56
